company	KT	2	2	179680	60371	0.842936304593	-1.03357952017315	-0.998973440336579	26	24	0.0000008562230289745874
group	KT	1	0	69745	39030	0.733430577080	-0.877338451303871	-0.998399048566506	26	24	0.0000005514594374010819
parameter	KT	1	1	53719	26851	0.740044901335	-0.851516427369107	-0.999463242764281	26	24	0.0000007159764415111685
entity	KT	1	1	10687	5912	0.517112632233	-0.839061328374049	-0.999408309291166	26	24	0.0000035989088108485508
service provider	KT	1	1	4921	2575	0.553161917998	-0.919593981531786	-0.994069460601779	26	24	0.0000078157972894815
operator	KT	2	2	3582	2320	0.552141527001	-0.762338310362533	-0.997824442529568	26	24	0.00004294979169351029
large company	KT	1	1	5376	2152	0.505349276274	-0.968245823152566	-0.997282828429864	26	24	0.000007154304029304029
carrier	KT	1	1	4849	1908	0.583633093525	-1.01466023112631	-0.994029611316145	26	24	0.000007931849548677762
industry leader	KT	1	1	3934	1816	0.516742081447	-0.964327650890383	-0.992513991736377	26	24	0.000009776700168159243
big company	KT	1	1	2421	1110	0.345047923322	-0.97015666448251	-0.994225384518589	26	24	0.000015886632987004734
famous company	KT	1	1	390	275	0.326530612244	NULL	NULL	26	24	0.00009861932938856015
large enterprise	KT	1	1	282	200	0.312925170068	NULL	NULL	26	24	0.00013638843426077467
large conglomerate	KT	1	1	94	73	0.350877192982	NULL	NULL	26	24	0.000409165302782324
korean firm	KT	1	1	47	26	0.733333333333	NULL	NULL	26	24	0.000818330605564648
telecommunication operator	KT	1	1	35	22	0.461538461538	NULL	NULL	26	24	0.001098901098901099
IPTV company	KT	1	1	4	4	1.000000000000	NULL	NULL	26	24	0.009615384615384616
non governmental trend big company	KT	1	1	4	4	0.250000000000	NULL	NULL	26	24	0.009615384615384616
local mobile operator	KT	1	1	2	2	1.000000000000	NULL	NULL	26	24	0.019230769230769232
asian mobile carrier	KT	1	1	1	1	1.000000000000	NULL	NULL	26	24	0.038461538461538464
basic telecoms business operator	KT	1	1	1	1	1.000000000000	NULL	NULL	26	24	0.038461538461538464
big network firm	KT	1	1	1	1	1.000000000000	NULL	NULL	26	24	0.038461538461538464
domestic telecom operator	KT	1	1	1	1	1.000000000000	NULL	NULL	26	24	0.038461538461538464
fixed-line carrier	KT	1	1	1	1	1.000000000000	NULL	NULL	26	24	0.038461538461538464
korean operator	KT	1	1	1	1	1.000000000000	NULL	NULL	26	24	0.038461538461538464
group	KT Antler	1	1	69745	39030	0.733430577080	-0.877338451303871	-0.998399048566506	1	1	0.00001433794537242813
crater	kt boundary impact crater	1	1	71	55	0.566666666666	NULL	NULL	2	2	0.007042253521126761
