item	PW	2	1	275795	85728	0.801978925726	-1.12779255116892	-0.997854971174332	11	10	0.0000013185023790727303
option	PW	1	1	58395	39183	0.589030486516	-0.77079202062087	-0.996479246094228	11	10	0.0000015567958028785156
characteristic	PW	1	1	29333	13753	0.634747145187	-0.91123024666609	-0.999029440011712	11	10	0.000003099208772000508
club	PW	1	1	9974	5249	0.614726027397	-0.917043025704395	-0.992991585201466	11	10	0.000009114607069289243
basic feature	PW	1	1	1444	1023	0.390697674418	-0.697460881177371	-0.995609143899351	11	10	0.00006295643414756988
typical option	PW	1	1	33	33	0.190476190476	NULL	NULL	11	10	0.0027548209366391185
full power option	pw	1	1	2	5	0.500000000000	NULL	NULL	11	10	0.045454545454545456
secondhand bike	PW	1	1	2	2	1.000000000000	NULL	NULL	11	10	0.045454545454545456
secondhand dirt bike	PW	1	1	2	2	1.000000000000	NULL	NULL	11	10	0.045454545454545456
loft club	PW	1	1	1	1	1.000000000000	NULL	NULL	11	10	0.09090909090909091
mini bike	pw 50 . s	1	1	3	3	NULL	NULL	NULL	1	1	0.3333333333333333
discounted cash flow technique	PW analysis	1	1	18	8	0.500000000000	NULL	NULL	1	1	0.05555555555555555
apartheid murderer	PW Botha	1	1	2	2	1.000000000000	NULL	NULL	3	3	0.16666666666666666
apartheid president	PW Botha	1	1	1	1	NULL	NULL	NULL	3	3	0.3333333333333333
supported lovely, decent humanitarian leader	PW Botha	1	1	1	1	NULL	NULL	NULL	3	3	0.3333333333333333
mode	PW Doppler	1	1	3730	2235	0.440476190476	-0.782468985857862	-0.99241603547461	1	1	0.00026809651474530834
abbreviation	PW for power window	1	1	722	408	0.618138424821	NULL	NULL	1	1	0.0013850415512465374
service request	PW information	1	1	55	45	0.432432432432	NULL	NULL	1	1	0.01818181818181818
local business	PW Markets	1	1	2500	1680	0.462623413258	-0.815599038250748	-0.998827241960652	1	1	0.0004
trustworthy site	PW Newswire	1	1	10	9	0.250000000000	NULL	NULL	1	1	0.1
feature	PW OAM	1	1	189281	97817	0.772716752302	-0.891365724717197	-0.998425487959618	1	1	0.000005283150448275316
backup	PW Parkway	1	1	87	81	0.229166666666	NULL	NULL	1	1	0.011494252873563218
store	PW Supermarket	1	1	15993	5161	0.702809265648	-1.17644688956769	-0.995675362740729	1	1	0.00006252735571812669
disorder	PW syndrome	1	1	13217	4221	0.660824253908	-1.1222248931531	-0.995424374982298	1	1	0.00007566013467503972
virtual connection	PW using a logical communication link	2	2	5	4	1.000000000000	NULL	NULL	2	1	0.4
historical building	PW Vorster Museum	1	1	357	295	0.457142857142	NULL	NULL	1	1	0.0028011204481792717
large engine	PW Wasp R4360	1	1	25	22	0.333333333333	NULL	NULL	1	1	0.04
goodie	pw window	1	1	2141	1578	0.373615307150	-0.678451664845988	-0.994002802952031	1	1	0.00046707146193367583
alternative	PW-protected Web browsable books with expirable access	1	1	15859	11477	0.477961182659	-0.702001287860379	-0.996456688264408	1	1	0.00006305567816381865
superb product	PW0-104 CWNA CWNA from Test king latest test material	1	1	19	18	0.250000000000	NULL	NULL	1	1	0.05263157894736842
artist	PW2 mime ministry	1	1	88455	33083	0.883898709985	-1.00796455746463	-0.992595568102726	1	1	0.000011305183426601097
engine trade product	PW2000	2	2	19	11	NULL	NULL	NULL	3	2	0.07017543859649122
generation engine	PW2000	1	1	5	5	NULL	NULL	NULL	3	2	0.06666666666666667
engine trade product	PW4000	2	2	19	11	NULL	NULL	NULL	3	2	0.07017543859649122
commercial engine	PW4000	1	1	2	2	NULL	NULL	NULL	3	2	0.16666666666666666
program	PWA	4	4	92709	51339	0.738216045297	-0.891619209955955	-0.998819408646804	16	9	0.000010786439288526465
group	PWA	1	1	69745	39030	0.733430577080	-0.877338451303871	-0.998399048566506	16	9	0.0000008961215857767582
agency	PWA	4	4	23567	11309	0.723297111052	-0.960797390856237	-0.998365337943026	16	9	0.0000424322145372767
location	PWA	1	1	19916	10821	0.639657575154	-0.889813207206471	-0.997467469884629	16	9	0.0000031381803575015063
entity	PWA	1	1	10687	5912	0.517112632233	-0.839061328374049	-0.999408309291166	16	9	0.000005848226817628895
federal agency	PWA	1	1	2682	690	0.819148936170	NULL	NULL	16	9	0.000023303504847129007
deal program	PWA	1	1	109	40	0.600000000000	NULL	NULL	16	9	0.0005733944954128441
relief program	PWA	1	1	21	21	0.250000000000	NULL	NULL	16	9	0.002976190476190476
public work program	PWA	2	2	22	17	0.571428571428	NULL	NULL	16	9	0.011363636363636364
organization	PWA Coalition	1	1	90551	46729	0.800860754953	-0.90131533573637	-0.999297404271947	2	2	0.00000552175017393513
aid organization	PWA coalition	1	1	134	90	0.435897435897	NULL	NULL	2	2	0.0037313432835820895
local aid organization	PWA Coalition in Houston	1	1	5	5	1.000000000000	NULL	NULL	1	1	0.2
fault description	PWA FAULTY	1	1	1	1	NULL	NULL	NULL	1	1	1
company	PWA in Europe	1	1	179680	60371	0.842936304593	-1.03357952017315	-0.998973440336579	1	1	0.000005565449688334818
issue	Pwakkenbak Creek Management Plan	1	1	225316	95078	0.816907051282	-0.966859518260879	-0.99939018248172	1	1	0.000004438211223348541
industry	Pwalugu Tomato factory	1	1	56592	8866	0.636221089768	-1.26204464574509	-0.997934887595395	1	1	0.000017670342097823013
popular jailbreak tool	pwange tool	1	1	3	3	1.000000000000	NULL	NULL	1	1	0.3333333333333333
case	Pwani	1	1	63094	42096	0.563902825455	-0.740433688780771	-0.999375047344757	3	2	0.0000052831225367441175
region	Pwani	2	2	16190	5709	0.680954306510	-1.05290268279751	-0.994762633709566	3	2	0.00008235536339304097
program	PWAP	1	1	92709	51339	0.738216045297	-0.891619209955955	-0.998819408646804	1	1	0.000010786439288526465
strategy	pwarp photon	1	1	16845	12081	0.600392734413	-0.709822365458688	-0.99660443711614	1	1	0.00005936479667557139
method	pwas lamb wave method	1	1	63825	38667	0.691920506812	-0.828368442480248	-0.998230989171586	1	1	0.000015667841754798278
SHM technique	PWAS phased array technique	1	1	2	2	NULL	NULL	NULL	1	1	0.5
application program	pwash123d	1	0	529	250	0.414285714285	NULL	NULL	1	1	0.001890359168241966
network	Pwayboy TV	1	1	5750	2274	0.578163771712	-0.996888216652181	-0.99905223812064	1	1	0.00017391304347826088
application	PWB	1	1	88904	44910	0.708649774850	-0.873470845756725	-0.998686548549649	5	5	0.0000022496175650139478
element	PWB	1	1	58999	24751	0.545494236814	-1.00887685619843	-0.998424829814331	5	5	0.000003389887964202783
component board	PWB	1	1	1	1	NULL	NULL	NULL	5	5	0.2
realistic 3D shape	PWB	1	1	1	1	NULL	NULL	NULL	5	5	0.2
tool	PWB art master	1	1	75436	38515	0.695655601986	-0.921206573420218	-0.998207927869521	1	1	0.000013256270215812079
variable	PWB surface finish	1	1	51197	24145	0.691065221836	-0.863347482850882	-0.999764569547905	1	1	0.000019532394476238843
