group	HW	1	1	69745	39030	0.733430577080	-0.877338451303871	-0.998399048566506	8	8	0.0000017922431715535163
material	HW	1	1	143930	32598	0.749045497931	-1.1568713498048	-0.999182060889109	8	8	0.0000008684777322309456
benefit	HW	1	1	30032	15820	0.635618166526	-0.878063457184251	-0.999703566162433	8	8	0.000004162226957911561
forum	HW	1	1	2459	1990	0.502610966057	-0.579972420962747	-0.995050817652801	8	8	0.000050833672224481496
personal service activity	hw	1	1	7	7	0.142857142857	NULL	NULL	8	8	0.017857142857142856
conventional cointegration test	HW	1	1	2	2	0.500000000000	NULL	NULL	8	8	0.0625
Term structure models5	HW	1	1	2	2	1.000000000000	NULL	NULL	8	8	0.0625
non-Korsakoff confabulators	HW	1	1	1	1	1.000000000000	NULL	NULL	8	8	0.125
amenity	hw 40	1	1	32557	9981	0.691431284120	-1.10621231095339	-0.99716368851453	1	1	0.00003071536075191203
typical role	HW assault unit	1	1	10	7	0.250000000000	NULL	NULL	1	1	0.1
affordable product	HW bread	1	1	35	37	0.185185185185	NULL	NULL	1	1	0.02857142857142857
user experience component	HW button	1	1	2	2	NULL	NULL	NULL	1	1	0.5
GUIs	HW Config	1	1	35	25	0.428571428571	NULL	NULL	1	1	0.02857142857142857
event	HW convention	1	1	123961	51792	0.737717908082	-0.949868238636836	-0.999824671649749	1	1	0.000008067053347423786
fun item	HW coupon	1	1	290	245	0.309352517985	NULL	NULL	1	1	0.0034482758620689655
aspect	HW crypto engine	1	1	35901	20468	0.573805034934	-0.877687044097737	-0.997422801585079	1	1	0.000027854377315395116
latex designer	HW Design	1	1	4	4	1.000000000000	NULL	NULL	1	1	0.25
party	HW development	1	1	6645	3791	0.559597090095	-0.875645783535801	-0.991170974526088	1	1	0.00015048908954100828
feature	HW floor	1	1	189281	97817	0.772716752302	-0.891365724717197	-0.998425487959618	2	2	0.000002641575224137658
custom feature	HW floor	1	1	572	463	0.464454976303	NULL	NULL	2	2	0.0008741258741258741
upscale feature	HW flooring	1	1	80	66	0.406250000000	NULL	NULL	1	1	0.0125
exception handler	HW interrupt handlers in the same way	1	1	3	2	NULL	NULL	NULL	1	1	0.3333333333333333
record	HW inventory log	1	1	5546	3060	0.527881040892	-0.8779495963658	-0.995286683187556	1	1	0.00018031013342949875
brand	Hw Marinemix Professional	1	1	74504	22947	0.794514091808	-1.07291618845842	-0.993941961565925	1	1	0.000013422098142381616
program	HW Monitor	1	1	92709	51339	0.738216045297	-0.891619209955955	-0.998819408646804	6	3	0.0000017977398814210775
software	hw monitor	4	1	6858	4264	0.670422535211	-0.904746259173911	-0.992612213439632	6	3	0.00038884028385340725
temp-monitoring utlilities	HW Monitor	1	1	1	1	NULL	NULL	NULL	6	3	0.16666666666666666
identifiers	HW name	1	1	1419	716	0.440721649484	NULL	NULL	1	1	0.0007047216349541931
